1573446310 3035653392 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 0544 D 12345678912 197593833127 8888888888888888888888 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 18715535 17206010 ST 25 40165968 FLUJOFLUJOFLUJO CANALCANAL 35606131 48164446 TECNOTECNO 20 TIP S 70412986129583465
4697996669 3864682191 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 0617 D 12345678912 761832986811 9999999999999999999999 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 53144032 61746234 ST 38 19408807 FLUJOFLUJOFLUJO CANALCANAL 36253922 85572365 TECNOTECNO 66 TIP S 37994097132928073
9359699855 2841158525 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 4870 D 12345678912 126568776411 0000000000000000000000 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 03299943 67752633 ST 43 48137716 FLUJOFLUJOFLUJO CANALCANAL 03018570 98159069 TECNOTECNO 02 TIP S 28968986100262312
6423458946 9803057540 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 5915 D 12345678912 982595854497 1111111111111111111111 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 79842616 02692161 ST 10 13942077 FLUJOFLUJOFLUJO CANALCANAL 09752509 95232557 TECNOTECNO 42 TIP S 86097752282224915
0510969167 5236572278 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 6324 D 12345678912 172856967512 2222222222222222222222 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 09070967 90609608 ST 88 16652497 FLUJOFLUJOFLUJO CANALCANAL 64361596 30270444 TECNOTECNO 80 TIP S 77980421192831060
4888172974 0066985007 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 8017 D 12345678912 747293616842 3333333333333333333333 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 37108101 39616340 ST 92 26951723 FLUJOFLUJOFLUJO CANALCANAL 17594632 61996479 TECNOTECNO 21 TIP S 90937060756672204
5501382252 6741331779 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 7357 D 12345678912 636448085484 4444444444444444444444 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 56116902 38306556 ST 52 18069238 FLUJOFLUJOFLUJO CANALCANAL 19732760 16742598 TECNOTECNO 90 TIP S 67694226319934111
8693044473 9968738203 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 9810 D 12345678912 259460993724 5555555555555555555555 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 06804936 12156360 ST 34 21163309 FLUJOFLUJOFLUJO CANALCANAL 61250258 54810603 TECNOTECNO 49 TIP S 03802775958450579
2989371628 8350941493 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 3847 D 12345678912 177850373243 6666666666666666666666 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 00678121 98998118 ST 62 40341023 FLUJOFLUJOFLUJO CANALCANAL 91221055 03342852 TECNOTECNO 08 TIP S 61234029424575019
4299870545 0976137590 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 8034 D 12345678912 392948296023 7777777777777777777777 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 45300261 48546286 ST 92 25776905 FLUJOFLUJOFLUJO CANALCANAL 60170863 27322167 TECNOTECNO 03 TIP S 80918981950642182
4871679884 7994805858 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 1433 D 12345678912 875879782323 8888888888888888888888 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 00315601 05035112 ST 54 07053911 FLUJOFLUJOFLUJO CANALCANAL 22419422 03068274 TECNOTECNO 56 TIP S 42911473190778122
5217521259 6011705808 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 7849 D 12345678912 931459391874 9999999999999999999999 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 36182271 76621434 ST 30 92846860 FLUJOFLUJOFLUJO CANALCANAL 80296851 25866372 TECNOTECNO 65 TIP S 65275651915800271
8514683389 7715896913 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 0623 D 12345678912 338308895901 0000000000000000000000 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 84456137 17181002 ST 19 97995454 FLUJOFLUJOFLUJO CANALCANAL 78539620 93320122 TECNOTECNO 15 TIP S 25340801434372898
9666375102 5975060018 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 2192 D 12345678912 146697647434 1111111111111111111111 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 25222312 35385800 ST 46 83415388 FLUJOFLUJOFLUJO CANALCANAL 29970587 03497470 TECNOTECNO 99 TIP S 73444775655557189
5347452645 0709000643 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 9867 D 12345678912 787470686709 2222222222222222222222 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 85221985 71936546 ST 37 71608470 FLUJOFLUJOFLUJO CANALCANAL 05104032 25669670 TECNOTECNO 36 TIP S 17319537558040276
8925976994 0294303264 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 5790 D 12345678912 852349835106 3333333333333333333333 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 73596417 11124678 ST 51 30776976 FLUJOFLUJOFLUJO CANALCANAL 24616641 19680187 TECNOTECNO 92 TIP S 20226663063055048
1871422281 0442225831 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 9906 D 12345678912 356144705927 4444444444444444444444 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 32826782 50478511 ST 34 40382619 FLUJOFLUJOFLUJO CANALCANAL 38964800 95069247 TECNOTECNO 88 TIP S 22970236639499809
9398506455 5810053490 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 1405 D 12345678912 801294315289 5555555555555555555555 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 03176746 93490670 ST 11 42341713 FLUJOFLUJOFLUJO CANALCANAL 72030183 28964559 TECNOTECNO 81 TIP S 33593347447958725
4680238672 2033254039 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 3018 D 12345678912 473145161836 6666666666666666666666 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 13122225 01306853 ST 16 15448832 FLUJOFLUJOFLUJO CANALCANAL 24264336 73493354 TECNOTECNO 51 TIP S 39337547582570815
5510347726 3411463599 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 8468 D 12345678912 350374318932 7777777777777777777777 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 86499229 61158307 ST 37 49182539 FLUJOFLUJOFLUJO CANALCANAL 74296498 94626206 TECNOTECNO 26 TIP S 08941322280093771
8419182364 6597298503 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 9326 D 12345678912 207763439260 8888888888888888888888 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 32075124 49297054 ST 79 08064849 FLUJOFLUJOFLUJO CANALCANAL 70614150 61969905 TECNOTECNO 27 TIP S 74650691304918568
1079726989 6137382696 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 8369 D 12345678912 308549825124 9999999999999999999999 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 17246024 13094269 ST 82 93001212 FLUJOFLUJOFLUJO CANALCANAL 59878299 81260121 TECNOTECNO 98 TIP S 27057233268891164
2546954040 1328919941 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 6914 D 12345678912 839365807668 0000000000000000000000 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 42530755 64630414 ST 48 61191064 FLUJOFLUJOFLUJO CANALCANAL 36933960 66029396 TECNOTECNO 58 TIP S 30422826378500550
5110886360 0561843958 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 6456 D 12345678912 860706887809 1111111111111111111111 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 50092441 38051631 ST 39 71443215 FLUJOFLUJOFLUJO CANALCANAL 28714070 94526255 TECNOTECNO 61 TIP S 06399343090335078
7070162157 0100941132 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 4114 D 12345678912 655326190093 2222222222222222222222 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 89360932 47781648 ST 37 75049686 FLUJOFLUJOFLUJO CANALCANAL 96258696 71525533 TECNOTECNO 65 TIP S 96581840524933873
8687868392 3521589899 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 3917 D 12345678912 909510257298 3333333333333333333333 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 50174777 87432980 ST 37 92088987 FLUJOFLUJOFLUJO CANALCANAL 08536880 93913257 TECNOTECNO 34 TIP S 81901014466197062
6233302766 5960553450 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 1793 D 12345678912 906565795409 4444444444444444444444 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 30591998 37128066 ST 49 22704135 FLUJOFLUJOFLUJO CANALCANAL 97542611 87410563 TECNOTECNO 49 TIP S 06451689356954545
1690550405 2106060694 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 7840 D 12345678912 153181983891 5555555555555555555555 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 13809063 71875874 ST 03 58213571 FLUJOFLUJOFLUJO CANALCANAL 11003717 78158272 TECNOTECNO 32 TIP S 26136997503218646
0036736640 3138464822 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 4203 D 12345678912 488131019543 6666666666666666666666 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 30457120 50336409 ST 14 29130851 FLUJOFLUJOFLUJO CANALCANAL 95179455 42091742 TECNOTECNO 41 TIP S 59997832958754987
1083554819 5598888572 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 5588 D 12345678912 731165815638 7777777777777777777777 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 36915991 56645901 ST 82 57174080 FLUJOFLUJOFLUJO CANALCANAL 18580904 85724309 TECNOTECNO 17 TIP S 69860915390932763
3546872653 8759818689 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 1127 D 12345678912 873212001937 8888888888888888888888 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDSO 1 01 86882364 03944627 ST 11 23068788 FLUJOFLUJOFLUJO CANALCANAL 13960776 03938910 TECNOTECNO 18 TIP S 33955597223818585
3777912238 4758843260 NOMBRENOMBRENOMBRENOMBRENOMBRENOMBRENOMB CLTC 5330 D 12345678912 117001257628 9999999999999999999999 ALIASALIASALIASALIASAL TRUNCADOTRUNCADOTRUNCA SOLICITUDSOLICITUDS K L0 M0005887 N2698822 OS P9 Q0920093 RFLUJOFLUJOFLUJ SCANALCANA T8951443 U6296261 VTECNOTECN W8 XTI Y Z29888816640583612
